business date,sedol,isin,figi,ticker,bbgid,name,offer rate,bid rate,last rate,crowding,short interest,shortinterestnotional,shortinterestpct,s3float,s3sipctfloat,indicativeavailability,s3utilization,daystocover10day,daystocover30day,daystocover90day,original si,close
28/03/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,-0.02,4244069,6.35E+09,0.0105,4.09E+08,0.0104,1.23E+08,0.04,0.749594741,0.783642775,0.865388411,4798051.5,1431.42
29/03/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4110032,5.88E+09,0.0102,4.09E+08,0.0101,1.23E+08,0.04,0.622128374,0.724183415,0.819896806,4821244,1447.34
02/04/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4052168,5.86E+09,0.01,4.09E+08,0.0099,1.23E+08,0.06,0.543364728,0.687258581,0.79019466,4833194,1371.99
03/04/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,-0.01,4077293,5.59E+09,0.01,4.10E+08,0.0099,1.23E+08,0.15,0.512132215,0.67321,0.78146338,4767836.5,1392.05
04/04/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0.02,4344166,6.05E+09,0.0107,4.10E+08,0.0106,1.23E+08,0.13,0.521730807,0.695238979,0.818550155,4946236.5,1410.57
05/04/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4339744,6.12E+09,0.0107,4.10E+08,0.0106,1.23E+08,0.05,0.50659328,0.692745995,0.810080081,4881436.5,1451.75
06/04/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0.01,4420082,6.33E+09,0.0109,4.10E+08,0.0108,1.23E+08,0.05,0.506147517,0.70516082,0.820214079,4906315,1405.23
09/04/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4508330,6.34E+09,0.0111,4.10E+08,0.011,1.22E+08,0.06,0.518857024,0.715343487,0.832548644,4943696.5,1406.08
10/04/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0.01,4671400,6.57E+09,0.0115,4.11E+08,0.0114,1.22E+08,0.05,0.562197338,0.742041763,0.867174725,5070376,1436.22
11/04/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4691174,6.74E+09,0.0116,4.11E+08,0.0114,1.22E+08,0.09,0.573863148,0.747855118,0.871347386,4272112.5,1427.05
12/04/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4727642,6.75E+09,0.0116,4.11E+08,0.0115,1.22E+08,0.19,0.603553216,0.758612014,0.888527579,4277601.5,1448.5
13/04/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0.01,4806652,6.96E+09,0.0118,4.11E+08,0.0117,1.22E+08,0.11,0.709365588,0.777025663,0.905976675,4329501.5,1430.79
16/04/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4561186,6.53E+09,0.0112,4.11E+08,0.0111,1.22E+08,0.21,0.774868247,0.750076016,0.860470438,4316657,1441.5
17/04/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4553072,6.56E+09,0.0112,4.11E+08,0.0111,1.22E+08,0.05,0.889115064,0.764579681,0.864600204,4515832,1503.83
18/04/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0.01,4673182,7.03E+09,0.0115,4.11E+08,0.0114,1.22E+08,0.03,1.013876308,0.785274649,0.88547534,4568128.5,1527.84
19/04/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4679964,7.15E+09,0.0115,4.11E+08,0.0114,1.22E+08,0.04,1.05553344,0.783492424,0.88234998,4505598.5,1556.91
20/04/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4786795,7.45E+09,0.0118,4.11E+08,0.0117,1.22E+08,0.05,1.076949988,0.791005876,0.894969428,4525930,1527.49
23/04/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4849721,7.41E+09,0.0119,4.11E+08,0.0118,1.22E+08,0.08,1.099533952,0.794060446,0.902065402,4515379.5,1517.86
24/04/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,-0.01,4859829,7.38E+09,0.012,4.11E+08,0.0118,1.22E+08,0.05,1.095437365,0.796014578,0.900035669,4466279.5,1460.09
25/04/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,-0.01,4964560,7.25E+09,0.0122,4.11E+08,0.0121,1.22E+08,0.09,1.043438638,0.802995398,0.909588758,4471637,1460.17
26/04/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,5034252,7.35E+09,0.0124,4.11E+08,0.0122,1.22E+08,0.09,0.995234225,0.814024583,0.914961877,4453987,1517.96
27/04/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0.02,5304615,8.05E+09,0.0131,4.11E+08,0.0129,1.22E+08,0.12,0.943048199,0.837246555,0.953344036,4607655,1572.62
30/04/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0.01,5496072,8.64E+09,0.0135,4.11E+08,0.0134,1.22E+08,0.09,0.837590623,0.828315729,0.971696871,4626036.5,1566.13
01/05/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,-0.02,5503670,8.62E+09,0.0136,4.11E+08,0.0134,1.21E+08,0.18,0.806125692,0.829298098,0.968253661,4450403.5,1582.26
02/05/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0.01,5548638,8.78E+09,0.0137,4.12E+08,0.0135,1.21E+08,0.1,0.819219684,0.844595031,0.972393202,5566560,1569.68
03/05/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,5518995,8.66E+09,0.0136,4.12E+08,0.0134,1.21E+08,0.11,0.82541185,0.841027264,0.96346645,5554009.5,1572.08
04/05/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,-0.01,5405691,8.50E+09,0.0133,4.11E+08,0.0131,1.22E+08,0.04,0.836901541,0.825853756,0.939806034,5457373,1580.95
07/05/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,5374699,8.50E+09,0.0132,4.11E+08,0.0131,1.22E+08,0.13,0.860038945,0.833328139,0.931075264,5439880.5,1600.14
08/05/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,-0.01,5291788,8.47E+09,0.013,4.11E+08,0.0129,1.22E+08,0.11,0.855859525,0.838696323,0.913553047,5371873,1592.39
09/05/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,-0.01,5191519,8.27E+09,0.0128,4.11E+08,0.0126,1.22E+08,0.08,0.904393036,0.834070737,0.894183428,5283630.5,1608
10/05/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0.01,5221361,8.40E+09,0.0129,4.11E+08,0.0127,1.22E+08,0.04,0.95886847,0.854247144,0.89624359,5327730.5,1609.08
11/05/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,5258812,8.46E+09,0.013,4.11E+08,0.0128,1.22E+08,0.09,1.084968736,0.91468608,0.902449898,5376225.5,1602.91
14/05/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,5244200,8.41E+09,0.0129,4.11E+08,0.0128,1.22E+08,0.07,1.391759157,0.970177791,0.900681806,5370488,1601.54
15/05/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,5260160,8.42E+09,0.013,4.11E+08,0.0128,1.22E+08,0.26,1.514771307,1.023325071,0.904457309,5396284.5,1576.12
16/05/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,-0.01,5347642,8.43E+09,0.0132,4.11E+08,0.013,1.22E+08,0.08,1.517872815,1.076315213,0.915902906,5286588,1587.28
17/05/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,5312576,8.43E+09,0.0131,4.11E+08,0.0129,1.22E+08,0.06,1.588619636,1.101870945,0.911587019,5345605,1581.76
18/05/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,5296374,8.38E+09,0.013,4.11E+08,0.0129,1.22E+08,0.04,1.690126256,1.131892737,0.912515797,5356997,1574.37
21/05/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,5239905,8.25E+09,0.0129,4.11E+08,0.0127,1.22E+08,0.08,1.715966672,1.14627901,0.904550888,5334482.5,1585.46
22/05/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,5216704,8.27E+09,0.0128,4.11E+08,0.0127,1.22E+08,0.03,1.75886148,1.151980892,0.900132741,5348867.5,1581.4
23/05/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,5226283,8.26E+09,0.0129,4.11E+08,0.0127,1.22E+08,0.05,1.82054527,1.172781586,0.903534034,5385630,1601.86
24/05/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0.01,5233373,8.38E+09,0.0129,4.11E+08,0.0127,1.22E+08,0.04,1.840673991,1.176314055,0.908392546,5435917,1603.07
25/05/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,5237939,8.40E+09,0.0129,4.11E+08,0.0127,1.22E+08,0.03,1.803427861,1.17474423,0.915880998,5484554.5,1610.15
29/05/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,5187217,8.35E+09,0.0128,4.11E+08,0.0126,1.22E+08,0.06,1.759640217,1.172015378,0.911537469,5468505,1612.87
30/05/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0.01,5197353,8.38E+09,0.0128,4.11E+08,0.0126,1.22E+08,0.06,1.686584339,1.16519777,0.913640551,5528064,1624.89
31/05/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,5142146,8.36E+09,0.0127,4.11E+08,0.0125,1.22E+08,0.07,1.795082271,1.172153505,0.906895899,5510213.5,1629.62
01/06/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4938891,8.05E+09,0.0122,4.11E+08,0.012,1.22E+08,0.15,1.689000564,1.143734125,0.872714155,5526203.5,1641.54
04/06/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4960013,8.14E+09,0.0122,4.11E+08,0.0121,1.22E+08,0.03,1.631193132,1.177813239,0.879651723,4950594.5,1665.27
05/06/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,-0.01,4878159,8.12E+09,0.012,4.11E+08,0.0119,1.22E+08,0.03,1.576018103,1.180368627,0.871350179,4859679.5,1696.35
06/06/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4882169,8.28E+09,0.012,4.11E+08,0.0119,1.22E+08,0.09,1.488041069,1.178328627,0.872015989,4850097,1695.75
07/06/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4914482,8.33E+09,0.0121,4.11E+08,0.012,1.22E+08,0.03,1.35883268,1.205736229,0.876715931,4866853,1689.3
08/06/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4895538,8.27E+09,0.0121,4.11E+08,0.0119,1.22E+08,0.03,1.338648876,1.229458867,0.876701029,4837206.5,1683.99
11/06/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4888721,8.23E+09,0.012,4.11E+08,0.0119,1.22E+08,0.03,1.35437129,1.29092252,0.880591055,4821990.5,1689.12
12/06/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4891833,8.26E+09,0.012,4.11E+08,0.0119,1.22E+08,0.03,1.368997419,1.426298911,0.888422687,4818465,1698.75
13/06/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4941265,8.39E+09,0.0122,4.11E+08,0.012,1.22E+08,0.03,1.447111935,1.487029441,0.909987186,4861475.5,1704.86
14/06/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0.01,5096004,8.69E+09,0.0126,4.11E+08,0.0124,1.22E+08,0.02,1.474287787,1.552984587,0.953702246,5006756,1723.86
15/06/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,5089648,8.77E+09,0.0125,4.11E+08,0.0124,1.22E+08,0.06,1.472104865,1.569959811,0.969283029,4991377.5,1715.97
18/06/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,-0.01,5050742,8.67E+09,0.0124,4.11E+08,0.0123,1.22E+08,0.03,1.401496356,1.549582579,0.974847044,4915728.5,1723.79
19/06/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4987475,8.60E+09,0.0123,4.11E+08,0.0121,1.22E+08,0.02,1.387019435,1.535445337,0.971080636,5039182,1734.78
20/06/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0.01,4968746,8.62E+09,0.0122,4.11E+08,0.0121,1.22E+08,0.31,1.400982232,1.522053287,0.97649339,5091831.5,1750.08
21/06/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,-0.01,4809663,8.42E+09,0.0118,4.11E+08,0.0117,1.22E+08,0.14,1.401190775,1.454539434,0.965918366,5004835,1730.22
22/06/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,-0.01,4597116,7.95E+09,0.0113,4.11E+08,0.0112,1.22E+08,0.07,1.294925777,1.372224688,0.92695153,4874499.5,1715.67
25/06/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0.01,4638990,7.96E+09,0.0114,4.11E+08,0.0113,1.22E+08,0.1,1.266756433,1.367610238,0.939272719,4984175.5,1663.15
26/06/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,-0.01,4489167,7.47E+09,0.0111,4.10E+08,0.0109,1.23E+08,0.05,1.074047676,1.258544623,0.905774872,4959324.5,1691.09
27/06/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0.01,4459897,7.54E+09,0.011,4.10E+08,0.0109,1.23E+08,0.06,1.015364689,1.228783908,0.902430812,5003038.5,1660.51
28/06/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4391331,7.29E+09,0.0108,4.10E+08,0.0107,1.23E+08,0.06,0.965790585,1.212177783,0.887759187,5015536.5,1701.45
29/06/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4287016,7.29E+09,0.0106,4.10E+08,0.0104,1.23E+08,0.04,0.915558564,1.162428352,0.870521966,4986586.5,1699.8
02/07/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4275576,7.27E+09,0.0105,4.10E+08,0.0104,1.23E+08,0.06,0.917704284,1.134753083,0.871661959,4995936,1713.78
03/07/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4211039,7.22E+09,0.0103,4.13E+08,0.0102,1.23E+08,0.04,0.902342232,1.112280669,0.861769449,4942036.5,1693.96
05/07/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,-0.01,4102302,6.95E+09,0.01,4.13E+08,0.0099,1.23E+08,0.04,0.92072702,1.090742453,0.843816394,4840570,1699.73
06/07/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0.01,4218270,7.17E+09,0.0103,4.13E+08,0.0102,1.23E+08,0.05,0.976326184,1.113019382,0.871598314,4966498.5,1710.63
09/07/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,-0.01,4135912,7.08E+09,0.0101,4.13E+08,0.01,1.23E+08,0.04,1.010863099,1.098162,0.858837073,4892991,1739.02
10/07/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4111472,7.15E+09,0.0101,4.13E+08,0.01,1.23E+08,0.06,1.031697662,1.095726332,0.856733011,4878608.5,1743.07
11/07/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4097270,7.14E+09,0.01,4.13E+08,0.0099,1.23E+08,0.03,1.159280009,1.088995676,0.861417071,4874433.5,1755
12/07/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4115116,7.22E+09,0.0101,4.13E+08,0.01,1.23E+08,0.09,1.204432538,1.099943414,0.872050027,4182637,1796.62
13/07/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4062831,7.30E+09,0.0099,4.13E+08,0.0098,1.23E+08,0.13,1.201062643,1.070465541,0.862393942,4145487,1813.03
16/07/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4178272,7.58E+09,0.0102,4.13E+08,0.0101,1.23E+08,0.03,1.240434094,1.089207821,0.887264255,4128481,1822.49
17/07/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4204809,7.66E+09,0.0103,4.13E+08,0.0102,1.23E+08,0.06,1.215029543,1.075997262,0.890185497,4123781,1843.93
18/07/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0.02,4383337,8.08E+09,0.0107,4.13E+08,0.0106,1.23E+08,0.11,1.181370813,1.098306263,0.924024584,4269832.5,1842.92
19/07/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,-0.01,4293703,7.91E+09,0.0105,4.13E+08,0.0104,1.23E+08,0.06,1.079132744,1.075131177,0.904435199,4152415,1812.97
20/07/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4383797,7.95E+09,0.0107,4.13E+08,0.0106,1.23E+08,0.08,1.056787607,1.105034847,0.924488914,4215782,1813.7
23/07/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4363326,7.91E+09,0.0107,4.13E+08,0.0106,1.23E+08,0.11,1.021291984,1.098712565,0.925900203,4173072,1802
24/07/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4356007,7.85E+09,0.0107,4.13E+08,0.0106,1.23E+08,0.08,0.99908257,1.088343302,0.925156332,4143532,1829.24
25/07/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4400758,8.05E+09,0.0108,4.13E+08,0.0107,1.23E+08,0.05,0.980650857,1.082013034,0.934199923,4213623,1863.61
26/07/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0.01,4455331,8.30E+09,0.0109,4.13E+08,0.0108,1.23E+08,0.04,0.979141119,1.081452704,0.949342137,4246273,1808
27/07/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4530143,8.19E+09,0.0111,4.13E+08,0.011,1.22E+08,0.12,0.890112149,1.043893531,0.957701783,4264370.5,1817.27
30/07/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4588189,8.34E+09,0.0112,4.13E+08,0.0111,1.22E+08,0.12,0.816573008,1.006944736,0.958491987,4267093,1779.22
31/07/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4637754,8.25E+09,0.0114,4.13E+08,0.0112,1.22E+08,0.14,0.809600578,1.004705338,0.964789554,4279156.5,1777.44
01/08/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,-0.01,4569664,8.12E+09,0.0112,4.13E+08,0.0111,1.22E+08,0.16,0.796937581,0.971497319,0.951905054,4207971,1797.17
02/08/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4596064,8.26E+09,0.0113,4.13E+08,0.0111,1.22E+08,0.2,0.811573914,0.978059511,0.966019132,4212547,1834.33
03/08/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4583849,8.41E+09,0.0112,4.13E+08,0.0111,1.22E+08,0.16,0.814049313,0.975307357,0.966317742,4177448,1823.29
06/08/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,-0.01,4496787,8.20E+09,0.011,4.13E+08,0.0109,1.22E+08,0.12,0.804748726,0.966937223,0.955888452,4072201,1847.75
07/08/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4533866,8.38E+09,0.0111,4.13E+08,0.011,1.22E+08,0.11,0.818660596,0.979708585,0.987833643,4091455.5,1862.48
08/08/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0.01,4675800,8.71E+09,0.0114,4.13E+08,0.0113,1.22E+08,0.12,0.858255816,1.041385717,1.041974006,4215640.5,1886.52
09/08/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,-0.01,4625460,8.73E+09,0.0113,4.13E+08,0.0112,1.22E+08,0.1,0.847046181,1.033423744,1.047618293,4144475,1898.52
10/08/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4687694,8.90E+09,0.0115,4.13E+08,0.0113,1.22E+08,0.09,0.946187904,1.047420313,1.076260366,4542861,1886.3
13/08/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4717769,8.90E+09,0.0115,4.13E+08,0.0114,1.22E+08,0.1,1.08449698,1.061172696,1.092480527,4553808,1896.2
14/08/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4691686,8.90E+09,0.0115,4.13E+08,0.0114,1.22E+08,0.09,1.104678079,1.047546195,1.088911438,4498657,1919.65
15/08/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0.01,4841328,9.29E+09,0.0119,4.13E+08,0.0117,1.22E+08,0.16,1.18897562,1.074556423,1.12916402,4627352,1882.62
16/08/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4824106,9.08E+09,0.0118,4.13E+08,0.0117,1.22E+08,0.16,1.089797917,1.028696241,1.115055015,4659965.5,1886.52
17/08/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4773054,9.00E+09,0.0117,4.13E+08,0.0115,1.22E+08,0.09,1.08803749,1.010811944,1.10417098,4653358.5,1882.22
20/08/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4757772,8.96E+09,0.0116,4.13E+08,0.0115,1.22E+08,0.1,1.068867048,0.997338626,1.099161451,4684174,1876.71
21/08/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4717648,8.85E+09,0.0115,4.13E+08,0.0114,1.22E+08,0.06,1.072619825,0.989965309,1.090656299,4676195,1883.42
22/08/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0.01,4809817,9.06E+09,0.0118,4.13E+08,0.0116,1.22E+08,0.1,1.100376956,1.008581446,1.11362253,4803245,1904.9
23/08/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0.01,4842141,9.22E+09,0.0119,4.13E+08,0.0117,1.22E+08,0.09,1.130599597,1.016278238,1.120323186,4870167.5,1902.9
24/08/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,-0.01,4730066,9.00E+09,0.0116,4.13E+08,0.0114,1.22E+08,0.08,1.138932404,0.999537007,1.098774755,4798110.5,1905.39
27/08/2018,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.3,0.05,0.3,0,4701216,8.96E+09,0.0115,4.13E+08,0.0114,1.22E+08,0.07,1.155327237,1.00466278,1.098955958,4964858.5,1927.68
